Lab ID Number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
111,15.58411014,45.810183,38.83852622,28.86006489,24.62550431,20.06919065,15.41971292,12.78369641,10.78771912,9.675103584,9.683973385,8.565289903,7.866273688,7.667005327,9.034091447,7.479139116,6.378402907,5.471527339,4.519789286,4.132660951,3.654120621,3.355671472,2.763473782,2.504926277,2.312446251,1.942267762,1.799391394,1.546913867,1.497755171,1.307468755
112,0.7620287468,1.332572118,1.397725252,1.276297538,1.132901531,1.201496166,1.232067151,1.091481226,1.041907466,0.9631250179,1.026129961,0.9596463271,0.9868687517,0.9618638355,0.9298542461,0.9754221655,0.9728442204,1.009526109,0.9816226185,0.987125793,0.9935059482,0.8761129341,0.8306797714,0.8463488025,0.7537775425,0.6742516557,0.6543877344,0.5910395524,0.5361709178,0.4390593363
113,1.23896358,3.40607149,3.80941299,3.24716608,2.87654781,2.67594683,2.32802817,2.06738267,1.98132945,1.8266916,1.7653229,1.68288283,1.64559741,1.65851174,1.68798992,1.74013388,1.75787173,1.77778538,1.82656691,1.72773308,1.6973094,1.48713807,1.27800068,1.21163496,1.12467206,1.04205333,0.87656352,0.83006391,0.75316146,
114,1.39993577,3.24209667,3.5224043,2.71820279,2.43616236,2.4397263,2.23755549,2.2073623,2.15005333,2.00559138,2.26512536,2.33861859,2.3031805,2.52278696,2.70767638,2.57458343,2.48793793,2.43040126,2.65767431,2.17123142,2.13032421,1.95003806,1.66903056,1.39138133,1.29188497,1.14002733,1.01764648,0.94355488,0.8550988,0.81883779
115,1.974860099,2.825464222,2.994172353,2.810211436,2.623418805,2.365588066,2.224346979,2.21400888,2.296460261,2.190735002,2.049930156,2.023309972,2.064903223,1.980966346,2.006629184,2.016446172,2.002596916,1.993484309,1.911888318,1.841369774,1.817703715,1.742522748,1.715917229,1.686369387,1.635972247,1.614772588,1.601151806,1.595930594,1.585650701,1.580931442
116,1.000496163,2.369321804,2.603569121,2.261731809,2.004724671,1.938721498,1.780047661,1.579431948,1.511618458,1.394908309,1.395726431,1.321264579,1.316233081,1.310187788,1.308922083,1.357778023,1.365357975,1.393655745,1.404094764,1.357429437,1.345407674,1.181625502,1.054340226,1.028991881,0.9392248013,0.8581524929,0.7654756272,0.7105517312,0.6446661889,0.4390593363
117,0.4345068414,1.063345203,1.212997512,1.16536139,1.149177167,0.9844447373,0.8890309393,0.8951489147,0.8803748089,0.7906462156,0.6932242558,0.7373155763,0.8125301924,0.7852372602,0.9106386084,0.8612551859,0.7486673937,0.770879267,0.7985887235,0.7879466546,0.7056456725,0.6326885119,0.5125724279,0.4738195822,0.3993801088,0.3535071392,0.3187188991,0.3094786659,0.2903893813,0.2739629541
118,7.151958858,12.4127528,10.16745043,8.403398428,6.647556329,6.550166423,5.801658859,5.085251834,6.025540907,4.871391892,4.333662513,4.289477744,3.802251479,2.969498721,2.895131151,2.537943602,2.255032724,1.873318656,1.590440618,1.306153746,1.096202041,0.9528620952,0.9276840682,0.9535051861,0.8651462729,0.8720286745,0.9493781224,0.8700922943,0.9142752994,1.277090657
119,1.055183187,2.395854668,2.56508455,2.458393188,2.051231589,1.810349619,1.65500567,1.52020495,1.552759617,1.35578506,1.293143662,1.189477724,1.193508084,1.155136056,1.099336942,1.002166258,0.9375449811,0.8835729189,0.8540304987,0.7417592238,0.6934509726,0.6139777393,0.5533156369,0.4984323394,0.4545149187,0.4262996288,0.4148830779,0.371548865,0.3535510134,0.3177833158
120,0.9688203115,1.736345959,1.701043123,1.571233848,1.477354615,1.365756325,1.201368276,1.094218971,1.049887185,1.032258328,0.9840664748,0.9435081026,0.8407093928,0.8022322632,0.7271958916,0.682467359,0.6433737363,0.5671201108,0.5313195992,0.4476995457,0.4317462508,0.3525188199,0.3076532063,0.2968800947,0.2958728036,0.2617951862,0.2336025405,0.2163728111,0.1971629094,0.1837127568
123,2.56456932,5.836443929,6.537926375,5.92512093,5.253272781,4.476382568,3.945674374,3.756684064,3.374439217,2.982738157,2.945002489,2.867153043,2.677325699,2.424147451,2.277480147,2.00577711,1.947863878,1.922461904,1.558990133,1.37532656,1.139283187,1.016018208,0.9885245848,0.8656964808,0.8150098472,0.7193538341,0.6758977317,0.6078936653,0.6076784347,0.6137427154
124,7.307306965,19.10791948,19.0133554,14.35843343,12.65189837,9.691685212,9.421953092,8.30175034,6.448313188,5.522792508,5.794393463,4.890084419,4.589943053,4.040230697,3.58142256,3.397677483,3.141521525,2.987236614,2.621295492,2.205678045,1.981732728,1.816225896,1.648150029,1.427024274,1.313595184,1.261808406,1.089300145,1.160250314,1.167985981,1.059047534
125,0.6270229093,1.412920733,1.390778842,1.164176569,1.019721977,0.9812395612,0.8778577665,0.824570565,0.7954523491,0.7552163169,0.711323231,0.6683783069,0.6780797019,0.7591493037,0.6358653365,0.6724431171,0.656922661,0.6304979619,0.7374489168,0.6264340095,0.6622167177,0.6460776233,0.5780566576,0.4932035435,0.4178307773,0.3707145415,0.2817758499,0.2502167727,0.2132818231,0.2275569638
127,0.3910113352,0.7289453281,0.8887391709,0.8641985904,0.7932546118,0.7933480194,0.9077426128,0.9060663327,0.9825798838,0.9635494891,0.9946661833,1.113910424,1.102011117,1.133113776,1.124628194,1.167420719,1.075242438,1.186091821,1.212711467,1.059696276,1.052226438,0.9881595877,0.893310422,0.759453564,0.6890364981,0.6102323167,0.5239505458,0.4659973068,0.4258994674,0.3891940679
128,8.273855509,17.45028164,14.98291903,11.92803692,11.12249612,10.52187998,7.677388759,7.674538737,8.310467907,6.743648422,5.943247887,6.241572677,5.86187003,5.221250526,4.474842082,4.046813582,3.561101171,3.381717386,2.800643628,2.446853406,2.169562159,1.791987431,1.653137461,1.56903449,1.506160371,1.438909214,1.444880121,1.302362337,1.272613567,1.399294403
129,0.5361615572,1.216452668,1.15982823,1.045889935,0.911024443,0.8692608859,0.8088548597,0.8560486138,0.8342177514,0.7012797856,0.6969721247,0.7300116454,0.7077000343,0.7204921673,0.7433819228,0.7560646437,0.6621972991,0.7070271071,0.692751734,0.6213691556,0.5394591188,0.4917826601,0.4723875417,0.3921590808,0.3831520262,0.3112688068,0.3208581983,0.2834508368,0.2548473492,0.2380480816
130,0.83554175,1.577982966,1.535325966,1.373897115,1.225671808,1.211834648,1.041550678,1.001364152,0.8510334511,0.8366898706,0.770406093,0.7621582361,0.7523832401,0.7500970687,0.6565288592,0.6898310245,0.5768233287,0.5458821771,0.499110031,0.4357892948,0.4039328675,0.3250606029,0.297410293,0.2786002736,0.2574992463,0.2365814034,0.2362369504,0.2122188333,0.21327779,0.1957996129
132,0.4615749215,0.9071690346,0.956967989,0.9487341619,0.9366832526,0.873270628,0.9332024879,0.9832399496,0.9778405406,0.8598191317,0.8378298922,0.826699869,0.7594201846,0.7614148431,0.7779450509,0.6996479323,0.6275719503,0.5957467457,0.579674913,0.5339277491,0.4473418735,0.4207026655,0.359598719,0.3140920579,0.3140350096,0.2726596904,0.2341528742,0.2159842768,0.1945148936,0.1732743704
133,1.287243886,2.258344356,2.437851173,2.158490113,1.98842165,1.934805308,1.763127216,1.622817554,1.466859113,1.330902655,1.346501619,1.270550766,1.236550845,1.161648799,1.182277911,1.189350051,1.148381095,1.16547794,1.10574095,1.110513183,1.063892344,0.8959491534,0.8428288316,0.7685284842,0.7234817052,0.6492767031,0.5555542826,0.5166013608,0.4884478895,0.4665159935
134,0.3952932664,0.798670709,0.9551997283,0.8938746879,0.8765937713,0.7359067991,0.6893494002,0.7513074024,0.8194195758,0.7521760752,0.6936793916,0.6100280384,0.594726391,0.6056214907,0.5525771094,0.5419838192,0.4859521129,0.4701980296,0.4255767484,0.3942037615,0.3340956737,0.291169236,0.2442907052,0.2384728308,0.227094922,0.2391807589,0.2121921443,0.1994469347,0.1915202968,0.1873000376
135,0.8805476122,2.060737088,1.956288985,1.884459737,1.710146764,1.424543201,1.296708879,1.214979735,1.119811246,1.047429703,1.047311814,1.038644728,0.9764730272,0.889643213,0.882358876,0.9451479217,0.8857322439,0.8369634171,0.8360389718,0.7825323779,0.7211048735,0.6815040894,0.6191828464,0.5024268211,0.4530813143,0.3912967164,0.3536982922,0.3080748778,0.2655014401,0.2452172415
136,0.6267386067,1.370339966,1.422815451,1.349216082,1.241714851,1.22555027,1.227777486,1.197289992,1.226534839,1.289024097,1.339541636,1.608447466,1.5688755,1.631625286,1.79833138,2.102469727,2.212994727,2.423396789,2.157736,2.22440218,2.158522016,2.002426879,1.761276258,1.376865988,1.193509376,1.033998678,0.9277108985,0.7875107943,0.6738721018,0.6244910263
137,0.3921142855,0.9553586346,1.110869871,0.9279130335,0.8288530299,0.8264001305,0.8587105939,0.8052854,0.7901921693,0.777056225,0.7066313616,0.7403516676,0.7206245003,0.7463310496,0.7230710423,0.7479627753,0.8023201878,0.8273616291,0.7760281359,0.7402196561,0.6287275493,0.5287400628,0.4712319339,0.4359907796,0.363596016,0.3548071927,0.2947732511,0.2621028513,0.2350859616,0.2233967839
138,2.781790824,4.525985143,3.651780424,2.959712496,3.201686563,2.774147336,2.306596648,2.361222577,2.293904937,1.91865601,1.571436668,1.762447373,1.773241783,1.419566437,1.222419089,1.143499019,1.101558868,1.083808756,1.015705326,0.8376837302,0.8484264573,0.7170172471,0.6219771938,0.506899386,0.5160010309,0.490422595,0.4676933078,0.4145758873,0.4108525901,0.5029798595
139,53.69178592,87.57308767,72.25019078,67.20250157,50.15674039,53.65147085,43.92830171,43.98251937,34.70424915,33.80689468,29.78076026,26.99399192,26.35638255,21.76240559,20.06560226,16.98739754,16.72117357,14.78825089,11.20932271,9.942112441,7.743912152,6.854483242,6.939245629,6.460986423,6.486249258,6.630419093,7.080323126,6.668958298,7.391931012,6.534083079
140,4.204534924,9.863364958,9.197375065,6.539575946,5.045700138,4.236030136,4.055382064,3.478983655,3.414567806,2.971072452,2.688683087,2.705754106,2.801271778,2.300477378,1.975360516,1.967903035,1.905193308,1.884469477,1.891799988,1.769710694,1.735996521,1.520672775,1.508512922,1.439126663,1.266498955,1.255569234,1.067476532,0.9939915163,0.9997896474,0.9959185428
141,0.4372187471,0.8727967241,0.9435482978,0.9238061801,0.9448174891,0.943382349,0.9077632559,0.9528772195,0.915290568,0.7980536229,0.7715223606,0.7734602836,0.8297631513,0.7680267373,0.8201846921,0.791216641,0.8382782304,0.7707773471,0.7780071622,0.7613548879,0.7064700219,0.6307465131,0.5908255502,0.5158552344,0.471445391,0.4058192211,0.3891883145,0.3649695288,0.340462987,0.3015705487
142,0.6521525916,1.575478121,1.524007749,1.400612913,1.183502416,1.236134712,1.104185881,1.008439403,0.9437247643,0.8437436933,0.8317483449,0.8119506297,0.8207574817,0.7139029291,0.7133493428,0.6475394213,0.5902970113,0.6026958085,0.5699299942,0.5099094467,0.5225960568,0.4286493437,0.4022972231,0.3444418997,0.3313278126,0.2687961157,0.2645659805,0.2471268894,0.2483707444,0.2405557539
143,2.246166767,4.878048483,4.447342024,3.668001736,2.786407519,2.536753454,2.2573521,2.064763739,1.912100082,1.783327598,1.485273825,1.581727847,1.600480058,1.473845889,1.463460155,1.363484489,1.26405154,1.103516497,1.014576754,0.9120400541,0.6987978367,0.6469108253,0.5518022622,0.5323537318,0.4554778306,0.4416466014,0.4316241095,0.4002926551,0.4199412771,0.4515010709
144,5.295474059,7.893323141,6.59909868,5.042453685,5.104243773,4.563917683,4.111576518,3.04980572,2.907129089,2.884628203,2.61561731,1.947596133,2.019977532,2.174392355,2.018734588,1.567413799,1.559625556,1.472781894,1.275284025,1.067809244,0.9375852746,0.7651490061,0.6987168636,0.7132099379,0.5599436105,0.5820400326,0.5478953887,0.5533458164,0.5647740076,0.5332846698
145,0.7706633383,1.502015431,1.816002983,1.69607182,1.620640921,1.587265557,1.624634184,1.752664939,1.795695955,1.77289364,1.815888184,1.951873753,1.958640868,2.332658706,2.161576585,2.257887453,2.468470248,2.475148506,2.446016526,2.44784126,2.310375993,2.12223042,1.707185811,1.599876339,1.313031205,1.216411324,1.120776328,1.036805247,0.9485875791,0.8763960093
146,1.060337201,2.176883871,2.331868483,1.877971252,1.748483238,1.475993367,1.435917472,1.407569029,1.318676678,1.222377017,1.082891197,1.004123491,1.029388091,0.9969624827,0.9100136477,0.7973798195,0.7594969203,0.7275891377,0.6965272724,0.5958490116,0.496257973,0.4120552287,0.353266263,0.3547064727,0.3235862928,0.2770370385,0.2916937708,0.2684071039,0.2742522149,0.2732487946
147,0.8193483609,1.896237121,1.931676113,1.577168384,1.436254847,1.325604318,1.282422941,1.243009631,1.278720553,1.218171424,1.176286186,1.160123032,1.319821381,1.331409922,1.33542492,1.3505608,1.319547648,1.215377392,1.150504247,1.202100316,0.9870654554,0.9295694826,0.8301405357,0.7458079208,0.6347390201,0.5342683443,0.5571822503,0.4324465991,0.4537054524,0.44890775
150,3.518279488,7.571491119,7.240079359,6.553856357,5.316059417,5.124378554,4.973073442,4.356138913,3.976676644,3.628060992,3.091933142,2.898769431,2.616256977,2.227385968,2.251332058,2.208887405,1.996227401,1.689409513,1.519125953,1.26823629,1.202304223,0.9698390544,0.8572737534,0.8837878523,0.794215901,0.7434575203,0.7310551782,0.7211311996,0.7377264486,0.6404119503
151,6.772963933,9.675344786,7.088076819,5.486283451,5.481551457,5.503481272,4.472065114,4.85802116,5.293571371,4.940111532,4.699665562,3.785076528,4.100523994,4.146562966,3.95731522,3.244802694,2.619632391,2.841223536,2.238750291,1.97193984,2.046718558,1.599941649,1.205948579,1.253197191,1.276157689,1.216855416,1.282285103,1.254147976,1.315088492,1.287853391
152,1.120249391,2.317217786,2.337480783,1.921479901,1.778742582,1.413948392,1.420813669,1.383944856,1.367014025,1.102698716,1.184830074,1.216856931,1.187260903,1.193003052,1.176800329,1.143955236,1.104184622,1.107270503,1.033137397,1.023053198,0.8646563246,0.736088554,0.6671459708,0.5602981596,0.5103250141,0.4558847353,0.4345689305,0.3862865145,0.3833238275,0.3485428521
153,0.4499436669,1.182179364,1.380715457,1.218309765,1.112233031,0.9780400512,0.8587360647,0.8149018699,0.7553962815,0.7297501371,0.6684710076,0.6117002864,0.6135164696,0.5741909662,0.5264816767,0.5010345342,0.475652871,0.4272344195,0.4061490286,0.3652076331,0.3121036396,0.2694404787,0.2479052974,0.2008263832,0.1895060349,0.1701792903,0.1535161059,0.1401606982,0.1418699683,0.1391552998
154,4.292463384,10.70888374,9.167812875,6.622222761,6.730796744,5.919156951,4.917992966,4.972443829,4.264059491,3.748713134,3.619541532,3.723550233,3.550218602,2.745429161,2.990933422,2.457892664,2.357994119,2.720019723,2.333897475,1.862413439,1.760536682,1.276498651,1.174463801,1.096744475,0.9519940226,0.784726419,0.7630057915,0.7434845012,0.5900165629,0.5945478002
156,9.5820662,27.43507311,23.18016384,19.27026221,15.23158198,12.31313548,10.4079798,8.586579127,7.728770122,7.404212433,7.997257464,6.387533751,5.565597243,5.033946173,5.208973402,4.635668282,4.329543742,4.043479212,3.813066507,3.352816059,3.030630073,2.554582061,2.274586784,1.903964995,1.656163791,1.6364597,1.373129445,1.366763315,1.129952274,0.9988974191
157,0.2700653264,0.6837792543,0.8522523234,0.8758130365,0.7577177484,0.7538443278,0.7497755235,0.7400807384,0.6673933338,0.6482150208,0.6356010893,0.6023789423,0.6635958172,0.5931930858,0.6498063884,0.6106300473,0.56141059,0.57794967,0.5852779716,0.5768299634,0.5267449879,0.5066835189,0.4737582159,0.4320573599,0.3646711168,0.3450550269,0.3262089697,0.3159640012,0.2699752044,0.2406001447
160,3.871267721,3.685602118,3.482756755,3.338826223,3.237603586,3.137598568,3.042888248,2.943881259,2.84226385,2.751442859,2.669394203,2.595543642,2.523188352,2.444822896,2.374380495,2.307623535,2.243441185,2.179366386,2.121061271,2.075292314,2.027073487,1.980911043,1.951299724,1.923502072,1.900010519,1.876099367,1.852575829,1.831436481,1.807374146,1.783828017
161,0.5736916055,1.357003293,1.419943791,1.214953806,1.282677962,1.126231621,1.223119521,1.168768866,1.090606919,1.010469745,0.9115647458,1.000531737,0.9018126259,0.9483561381,0.8668050207,0.904799792,0.9096916087,0.7812247951,0.7787113348,0.7939359485,0.7073582134,0.5466931536,0.5629891079,0.5070701842,0.4551655461,0.3668806238,0.3187160925,0.322885641,0.2596029171,0.2697088729
162,1.231615944,2.531875533,2.618955205,2.230943357,2.117972803,2.010876588,1.963107776,1.92804686,1.405796311,1.53897016,1.397096203,1.340360682,1.297395442,1.265672552,0.9647847633,1.210001431,1.042283942,1.089869622,0.9080035343,0.8897177003,0.6215311366,0.5606995667,0.5089702545,0.4467001437,0.408062557,0.343990537,0.308862366,0.264009283,0.2197709736,0.2230598318
163,1.91052474,4.37571836,5.02378843,4.29878808,3.60408743,2.98665713,2.61020542,2.39461659,2.28858271,1.93595013,1.84975694,1.64730844,1.84707897,1.69175183,1.62626979,1.46590363,1.17318004,1.12318737,0.94759506,0.78800759,0.72324499,0.5808273,0.54430804,0.55078719,0.54530714,0.50928487,0.49645198,0.54108092,0.51041739,0.48316762
164,2.98839219,7.74567126,7.55087141,6.30892952,5.23593123,4.86591575,4.3688553,4.01592124,3.37637978,3.30180616,2.90887116,2.60450523,2.1246902,2.256037,2.13901542,1.74777332,1.57056991,1.59696219,1.37426316,1.23481668,1.03965016,0.95934639,0.82907944,0.79513653,0.61809011,0.534584,0.54033979,0.51707385,0.49162232,0.50352818
165,1.705387482,3.342028827,3.605295532,3.134352746,2.376675199,2.082417688,1.980574309,1.724552287,1.622564074,1.538582471,1.369331326,1.282284642,1.238622594,1.190536903,1.060773046,1.133403372,1.006980122,0.7891336501,0.7367956597,0.6527988747,0.598778549,0.5041738058,0.4377752974,0.3828357003,0.3519409655,0.3227155469,0.3210941502,0.288418416,0.288204568,0.2925777783
166,8.838227041,19.34456495,20.69353017,17.03136423,15.56278139,12.31810698,9.247861057,8.829957591,8.922074283,7.006561681,6.581105188,5.996108173,5.493547525,5.295577906,4.708565462,3.595583547,4.129454863,3.636896103,3.084856402,2.594305504,2.291237589,2.120031027,1.830232197,1.567097425,1.388598468,1.404950331,1.287285528,1.21803733,1.103641523,1.137541834
167,4.292488614,8.21880714,7.211868077,5.243721247,4.871437774,5.317852218,4.276889243,3.721639978,3.21684156,3.037302759,2.780683874,2.592176431,2.277797434,2.275715634,1.979933358,2.009766859,1.731825868,1.599011223,1.310379762,1.129532837,0.8917047678,0.7137023739,0.6729867038,0.6663949221,0.6863024745,0.6363004103,0.6429434204,0.6173707822,0.5993725953,0.5404445076
168,0.3723757235,0.7352570447,0.8470812447,0.7693469657,0.6846530876,0.6348666719,0.5951675674,0.5538908569,0.5431847541,0.4985557979,0.5116597393,0.4896140488,0.4305930977,0.4110468671,0.3934560117,0.3831934682,0.3446301368,0.3597724625,0.3125285125,0.2940106598,0.2405175267,0.1984225219,0.1734870579,0.1575421957,0.146788328,0.1332514285,0.1224328823,0.1136484526,0.1078218795,0.1070494595
169,0.7588840461,2.091110389,3.09824613,3.153310148,2.935392035,2.89214114,3.131933818,2.937741664,3.021360814,2.958298736,3.171463624,3.363361156,3.242151873,2.976030648,2.866425853,2.833739253,2.715756581,2.466925523,2.558952149,2.335113691,2.089466693,1.665456684,1.613735418,1.397269427,1.173808131,1.037872237,0.8521600372,0.7181064225,0.6767531907,0.6576769069
170,2.111430127,4.155609729,4.163514106,3.325559923,2.663224025,2.422872233,2.377408547,2.295167646,2.156020532,1.711644118,1.563758579,1.507390275,1.68502237,1.472947029,1.363020054,1.305026316,1.221692314,1.224390575,1.091616481,0.968408474,0.8078680565,0.6795438956,0.5844131863,0.5596717632,0.4832296669,0.4288158562,0.4034376159,0.3896548247,0.4322406707,0.4444679552
171,96.74542775,67.93747026,58.69230477,53.82197072,88.42219192,71.25330043,81.07849948,95.59977908,81.2660483,72.76151189,41.28843434,31.33190467,42.26114434,42.51374788,32.1544828,29.71837235,39.44698959,26.26434161,26.0434544,34.82063672,29.22984436,29.5598146,27.16873516,30.68259941,26.35810512,28.72312436,25.15063796,25.9001141,25.85956017,27.05873869
172,0.6495017436,1.889403727,3.572315825,3.510644097,1.827088846,2.71614546,3.74718642,2.650887686,4.492719912,3.202927399,3.341341538,3.926872892,3.376949868,3.679253692,2.771354941,2.99662616,3.15962574,2.917444118,2.909621465,0.7974643787,1.892456665,1.762129019,1.193158071,1.467762682,0.9662778148,1.048554628,0.9288036317,0.8411008213,0.3824144744,0.7628564665
173,5.555091224,12.14824772,11.49480215,8.443316682,7.308543904,5.996505564,5.785162611,5.120279596,5.212995407,4.002148267,3.441344118,3.494024655,3.455307736,2.788449233,2.63505892,2.479873556,2.287131781,1.955630036,1.793049681,1.586187971,1.27139295,1.090404402,1.039157297,1.020892172,0.9452569675,0.9782290359,0.9964952762,0.8045043548,0.7839132661,0.9264816397
174,1.262953062,2.781532872,3.212518943,2.685628265,2.277854622,2.080503075,1.818394153,1.719040871,1.522404068,1.442087824,1.277600241,1.232566298,1.209304085,1.185951577,1.175555099,1.033154633,0.989156415,0.8938069742,0.7011992721,0.6651305459,0.6027551638,0.5338700104,0.474885748,0.43462638,0.398586805,0.4051586122,0.3548760601,0.3241784074,0.3253349939,0.3362056036
175,1.185886763,3.185292796,3.395956734,2.943739432,3.12401906,2.315550108,1.805394279,1.688575347,1.916557856,1.477773401,1.300206518,1.318488518,1.235870742,1.265182265,1.104830754,1.0597904,1.051373871,0.9245759692,0.8948595425,0.7257319831,0.6011027655,0.5091279008,0.4479837409,0.3616037104,0.3574152478,0.2994933598,0.2818675201,0.2675360472,0.237069458,0.2252461245
176,1.781505663,4.759159476,5.434618213,4.592729401,4.080372535,3.141214994,3.014919316,2.551562314,2.44935104,2.185755986,2.253348463,2.374984187,1.986020108,1.941881793,2.002194362,2.071112915,1.86593403,1.874076693,1.694275547,1.622319232,1.514299417,1.400220379,1.206499093,1.038096888,0.9969241108,0.8694998288,0.7400506762,0.7331619269,0.7132829774,0.6550059586
177,2.07148653,5.14547434,5.02293642,3.96120994,3.04413688,2.58026779,2.18684268,1.87358927,1.74037953,1.46953023,1.29840042,1.16733429,1.07259981,1.0381017,0.93694654,0.88737371,0.70079648,0.65302871,0.58590608,0.46973018,0.41203152,0.37719689,0.3579211,0.32798062,0.33203941,0.329298,0.31230285,0.29515528,0.28235517,0.31989024
178,0.8305693,2.05906822,2.09111047,1.7718199,1.45394702,1.44958647,1.33713233,1.2137322,1.18783296,1.12511116,1.06981108,1.06400606,1.05484922,1.06479105,1.00166717,1.1041782,1.06918132,1.05157918,1.02002224,0.87775567,0.88793459,0.84813565,0.78965688,0.67192326,0.70144253,0.55865476,0.5193614,0.45354205,0.41423743,0.40360075
179,0.4265391571,1.044466385,1.189850895,1.094259412,0.9991633976,0.9156804707,0.8085071221,0.7991296327,0.7166837057,0.7444386725,0.737673893,0.6377036135,0.6239523149,0.5559201212,0.5245598464,0.5078497307,0.4474582346,0.4043515622,0.3591172895,0.337972943,0.2558854011,0.2349794211,0.1972353718,0.1767930101,0.1629406021,0.1480628733,0.139203102,0.1230395698,0.1173766637,0.1029072398
180,3.035912303,7.098660644,7.91153096,6.447754128,4.877648356,4.598399076,4.018272114,3.690172607,2.861968708,2.856656502,2.499414742,2.107825046,1.981904126,2.068524609,1.82079739,1.666527474,1.702834678,1.369675459,1.282386525,1.111115124,1.059521607,0.8691084602,0.706371181,0.6805152457,0.5441229239,0.515197892,0.5284379141,0.4306542156,0.4137258332,0.4088513072
