Lab ID Number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
101,4.690064849,15.01482024,14.00430685,11.34274188,8.27825364,7.041208594,5.524629178,5.127818363,4.412964595,4.326555526,3.698732554,3.018562915,2.415138047,2.369912163,2.225299033,1.874225133,1.644172052,1.534146144,1.324661007,1.1966276,1.004175375,0.8180917179,0.7730267124,0.7081512596,0.708919283,0.6767566964,0.6579136712,0.6824048283,0.596966433,0.6032219872
102,1.480127922,4.663287767,4.077290258,3.66181975,3.367776026,2.923393452,3.295052586,3.207859204,2.792015046,2.817447545,2.397380497,2.082312925,1.992441863,1.789494078,1.989389034,1.694901115,1.467254812,1.457980022,1.231278894,1.161871256,0.9752134794,0.8532557024,0.7413700889,0.6246424721,0.5331099969,0.5114677418,0.4645480555,0.4577157996,0.4297353114,0.3545064093
103,7.244165436,8.938316796,8.665931575,6.691320092,5.425060689,5.339579457,5.160373732,4.907852704,5.178739265,6.361201788,7.73407093,5.845533773,4.190755984,4.58041496,5.279096855,5.368273442,3.358959565,2.975594551,3.327621641,2.658389229,1.635135198,1.392400744,1.287063363,1.020154425,0.8736722704,0.7687161243,0.8242646093,0.732463148,0.7219479414,0.6983583825
104,2.498820262,2.815278359,2.82635935,2.363621142,1.99970307,2.044613222,1.698363606,1.59137777,1.525600655,1.300476784,1.277760938,1.324312749,1.291700536,1.218040776,1.238773764,1.126008054,1.113542691,1.028814035,0.9394234637,0.8210985672,0.7880870849,0.6392439359,0.5497662754,0.4720302229,0.4287604826,0.3674104931,0.3632398946,0.3743095527,0.3225205636,0.3004450149
105,1.584013888,3.693729954,4.196700047,3.811493986,3.650753285,3.526056993,3.177079534,2.648950609,2.218864798,2.300753339,2.363574273,2.108122522,1.918793841,1.627956608,1.566102697,1.565670823,1.416585052,1.169783424,1.115774234,0.957000071,0.8782174759,0.7266284547,0.5932384188,0.5094689567,0.4468485499,0.440355355,0.3853555165,0.3846812509,0.3467566998,0.3149094397
106,0.9977460252,2.302190453,2.842093973,2.687589336,2.543843096,3.132844777,3.98718399,3.172383943,4.301194506,6.436820068,3.99646206,2.549744749,2.16892932,2.05900353,1.871351181,1.538812651,1.432256574,1.303961907,1.254657655,1.122128036,0.9781388323,0.7079875579,0.6406194492,0.55827469,0.479951402,0.4719900768,0.4627576012,0.4341197195,0.4020928506,0.3709559874
107,2.425323272,7.013710865,6.151014846,4.492990436,4.028212256,3.939406409,3.917759229,3.047789573,2.602363721,2.395388853,2.422330496,2.159638527,2.074564525,1.94142424,1.858188761,1.711127035,1.644082888,1.663874982,1.480563359,1.460338009,1.229511623,1.23559692,1.001108944,0.8906405921,0.8896964319,0.7802170341,0.7680219983,0.686570882,0.6518437818,0.5725121182
108,13.25174964,33.96617482,45.95554923,38.19485426,37.51186491,40.98116004,39.47246669,29.8883504,38.16689895,52.41732538,41.23971513,35.13927713,42.46734033,30.7064753,20.02219266,17.90979855,17.22295754,12.1507254,8.950164167,7.841315668,7.144120369,4.990566206,4.482297918,4.265755533,3.689128918,3.4815735,3.245364841,3.294539925,3.145744956,2.971613862
109,2.041417075,3.254504157,3.511529698,3.087557564,2.825228177,2.785335107,2.43772157,2.120164189,1.872232726,1.800615061,1.820667606,1.716217636,1.605247189,1.422998692,1.402438231,1.345839438,1.265063872,1.099298729,1.027598849,0.8890493191,0.8331522804,0.6829361953,0.5715023471,0.4907495898,0.4378045163,0.403882924,0.3742977056,0.3794954018,0.3346386317,0.3076772273
110,1.711534648,4.657950659,4.49655441,3.590289886,3.286027676,3.536125593,3.952471609,3.110086758,3.451779113,4.41610446,3.209396278,2.354691638,2.121746922,2.000213885,1.864769971,1.624969843,1.538169731,1.483918445,1.367610507,1.291233023,1.103825228,0.971792239,0.8208641966,0.724457641,0.684823917,0.6261035555,0.6153897997,0.5603453007,0.5269683162,0.4717340528
111,5.660063206,14.82435313,14.0666129,10.46034915,8.103424732,6.388401035,6.036571909,4.844440288,4.239051894,3.806044585,3.393393568,3.26234091,2.860812159,2.632269372,2.323614807,1.991627365,1.703184587,1.46197766,1.274793114,1.080801998,0.9495651926,0.8680566943,0.7946129266,0.7732665771,0.75233605,0.7065352336,0.7747193042,0.8006090829,0.722502408,0.6781002006
112,6.39113898,14.57884667,14.8772601,14.03211715,12.79440405,10.67940537,10.27555222,9.930673727,7.973540584,7.353734197,7.806710193,6.815508347,7.202788222,6.234591551,6.088119085,5.066048555,4.928497063,3.993777529,3.742379785,3.360905536,2.759267907,2.522570492,2.064000366,2.010916443,1.920462832,1.712469902,1.743468963,1.681422206,1.569463875,1.47482263
113,3.28770283,8.6621446,10.0179265,9.28270371,10.0149669,8.14980457,6.81129291,5.20565546,4.22027496,4.14265032,4.03748758,3.4110169,3.1943995,3.09845489,3.11153109,2.8906437,2.81696553,2.92132519,3.02057935,2.5488866,2.2404017,2.35944641,1.97448251,1.85805925,1.73502597,1.66127478,1.38873771,1.26542398,1.25215005,
114,1.4603932,3.33839997,3.66991953,3.31895301,3.17171214,3.71116184,3.31955022,3.19057281,3.24757418,2.67369933,2.54684468,2.27629936,2.41371778,2.54928046,2.74052382,2.32524175,2.16487554,2.10798931,2.08857267,1.90929913,1.658009,1.36482236,1.29419302,1.09320313,0.94745683,0.88879279,0.80272558,0.71846417,0.65652061,0.62769112
115,9.500036871,22.89018143,20.73608521,16.43680299,13.95172809,12.80853863,10.66304216,10.06668133,10.23635799,9.072116218,7.817810901,7.39750515,5.958626027,5.783715784,5.501691471,5.003708613,4.360170415,3.68582664,3.237635379,2.889505989,2.309610108,1.941594434,1.652653644,1.6353744,1.37054544,1.254199193,1.358932231,1.347983831,1.517498316,1.354211859
116,5.124763859,14.11015505,14.91236084,12.54128898,11.03474687,8.919440984,7.820183936,6.913797157,6.031306169,5.754990816,5.092308719,4.177802868,3.603356724,3.224895445,2.867263003,2.92622273,2.491865821,2.200145879,1.889605009,1.666170231,1.469396381,1.192608429,1.053827604,1.049984106,0.9933057455,0.9107246631,0.9350733273,0.9345985309,0.8751133632,0.8046255665
117,2.841160431,6.916940699,8.23426683,10.52574606,10.50031538,6.458346207,5.19825241,4.992430968,11.13490061,4.206390084,3.378026747,3.630696962,3.665000188,3.677273238,2.519628937,2.147704397,2.218537443,1.783498122,1.41306664,1.114253851,1.035026912,0.899220485,0.7986113133,0.8286748372,0.7895157556,0.9202065793,0.8133471213,0.7738324453,0.7929736782,0.8380978199
118,4.178500686,13.29957972,13.28403407,10.19304336,7.552620514,7.873795899,6.368565689,4.765132302,3.655747776,3.503890091,3.26549625,3.017276552,2.415190651,2.1413111,1.992846921,1.798212698,1.712774554,1.376437503,1.072397343,0.9901985603,0.9740044652,0.8465054261,0.7245947996,0.6449224625,0.6766502827,0.6526338561,0.644994832,0.6361067879,0.6087498071,0.5962484215
119,2.785161303,6.810449204,7.860679341,8.621138417,6.516146947,4.704467193,4.115176719,3.594296766,3.523532258,2.93375469,2.771269177,2.398461404,2.254830535,2.04610241,1.860800077,1.759526991,1.553570501,1.339390918,1.226628722,1.144202932,1.060774049,0.9000066763,0.7943048319,0.7544170216,0.7162312837,0.6347359117,0.5930743918,0.6162106583,0.5521836109,0.5373221726
120,1.613741167,3.701203763,4.09248509,3.911870852,3.309286922,2.822014769,2.439346635,2.189444247,2.123949977,2.060638765,1.962723025,1.718841885,1.528873394,1.51258722,1.44693634,1.322694808,1.268375098,1.162059208,1.015224096,1.000828977,0.8503735233,0.7516675515,0.6657204549,0.5770575147,0.5486629278,0.4672241083,0.4388376049,0.4188583625,0.4194900029,0.3812968065
123,4.814036923,12.11228663,13.62472844,12.50143663,10.48800617,9.053504113,7.720871649,6.741955783,6.202036534,5.201215358,4.745645753,4.279139155,3.80215139,3.84277844,3.41238262,3.905730842,4.027690588,3.837170957,3.554256545,3.310957796,3.036637294,2.994603359,2.533638203,2.558946728,2.301461944,2.119447465,1.817564149,1.739850726,1.551317239,1.623938414
124,7.315030159,19.10540382,18.96704675,14.42702567,12.65697763,9.692354755,9.398138868,8.309648335,6.47623204,5.554892943,5.823721013,4.882883502,4.592724718,4.074374906,3.588491644,3.403980455,3.174992525,3.019030552,2.627460765,2.228130344,1.993003881,1.818122971,1.656696146,1.425742404,1.322497395,1.262400327,1.096168747,1.167068776,1.164025768,1.056055156
125,1.674530912,3.738176153,3.612333813,3.339304727,2.735732886,2.399692162,2.172549759,1.912530786,2.032792231,1.892376077,1.677751443,1.59008856,1.348420557,1.363034131,1.229708722,1.146038238,0.9354588253,0.9180578566,0.8695308374,0.7841546255,0.7138671555,0.6171892197,0.5498060599,0.4831925735,0.3852345426,0.3518702718,0.3263874137,0.3382112907,0.3393772635,0.2856013264
127,1.051915156,2.73403446,3.086318814,2.625165105,2.48241256,2.24616481,2.002492879,1.873206458,1.730560285,1.715259381,1.610508154,1.302092621,1.227874626,1.204794597,1.204723642,1.033810455,0.9774407759,0.8788253602,0.8233640211,0.7017524296,0.6325026515,0.5673998932,0.5334576,0.4548470534,0.3812726114,0.362203822,0.3172869851,0.3011441896,0.2982860229,0.2853516779
128,5.032083672,11.52746775,12.52204005,9.160325385,8.265684693,6.925027312,6.109442907,5.314592986,4.35572873,3.971829519,3.885116244,3.446933699,3.038215345,2.690857749,2.307005766,2.231264555,1.940734231,1.650730976,1.547712053,1.410183127,1.247874921,1.142401266,0.9767982132,0.9730054855,0.890867299,0.8822809014,0.8369190613,0.8688332396,0.8063288356,0.7842661548
129,1.743691672,4.349509747,4.126161603,3.734183043,3.0292267,2.560016511,2.739656655,2.827036697,2.243139254,2.062635296,1.91047382,1.763586926,1.614045399,1.430690315,1.303700126,1.247928011,1.126431221,1.01598899,0.9696474591,0.8325462175,0.7438551479,0.6627984062,0.5819941386,0.5590988402,0.493092248,0.4885041984,0.4630687691,0.4478730762,0.4409234991,0.378321302
130,3.419924526,8.36398682,8.416682404,6.640170639,6.011486597,5.211559837,4.859585744,4.107812089,3.553265274,3.508197822,3.084523267,2.598602921,2.596355762,2.505528628,2.397248087,2.282084755,2.057218839,1.865572541,1.777365711,1.524017134,1.374569617,1.248673309,1.133593927,1.080964934,0.9793266881,0.9445846583,0.9956830737,0.9772428455,0.795264265,0.7691394004
132,10.30311613,22.39994673,24.15640725,18.34302037,14.87448097,14.17627659,13.39553132,11.47887477,8.861116066,7.508717399,8.524200989,7.025440529,6.590991366,5.564671038,4.996435442,4.499576896,3.968264722,2.965616633,2.617291505,2.354361303,1.869325807,1.688039784,1.487041496,1.616300656,1.534262649,1.444485522,1.518016148,1.67553016,1.642097048,1.498667133
133,1.41680387,3.547669912,3.889776893,3.344968912,3.122146868,2.716268468,2.602946437,2.367817538,2.191643661,1.783454308,1.685452043,1.580761397,1.461217097,1.485591869,1.349053958,1.279902378,1.283334171,1.150854688,1.095990711,1.042549574,0.9213347078,0.8362712582,0.7366347488,0.6623571503,0.5824859231,0.5134342938,0.4710656969,0.4400272917,0.4450178256,0.3970335808
134,0.8455796026,2.004390789,3.017842407,2.825641727,2.204454342,1.935146851,1.838310116,2.084902063,2.306161315,2.08471313,1.79673126,1.356599121,1.373754757,1.251386227,1.205717338,1.204347169,1.164703869,0.993785266,0.9633180157,0.8106370097,0.6249158365,0.5793376414,0.4862660316,0.4207831048,0.3714460355,0.3458347367,0.2951391378,0.2730242945,0.2488573674,0.2357716309
